tenant,channel,sender,iet_seconds
onedaydynasty-corp-20260406,group_chat,Nour Haddad,85.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,30.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,40.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,40.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,10492.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,68.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,122.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,145.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,68.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,78.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,164.0
onedaydynasty-corp-20260406,group_chat,Nour Haddad,75.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,120.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,540.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,165.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,15.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,60.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,93.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,135.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,102.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,210.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,420.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,180.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,180.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,420.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,120.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,360.0
onedaydynasty-corp-20260406,group_chat,Yun Zhang,420.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,127.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,160.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,68.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,105.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,2450.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,125.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,55.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,105.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,150.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,85.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,110.0
onedaydynasty-corp-20260406,group_chat,Alessandro Rossi,65.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,123.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,149.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,101.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,2510.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,75.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,47.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,53.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,130.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,225.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,100.0
onedaydynasty-corp-20260406,group_chat,Joy Mensa,25.0
onedaydynasty-corp-20260406,group_chat,yun_zhang,133.0
onedaydynasty-corp-20260406,group_chat,yun_zhang,71.0
onedaydynasty-corp-20260406,group_chat,yun_zhang,269.0
onedaydynasty-corp-20260406,group_chat,yun_zhang,45.0
onedaydynasty-corp-20260406,group_chat,alessandro_rossi,139.0
onedaydynasty-corp-20260406,group_chat,alessandro_rossi,78.0
onedaydynasty-corp-20260406,group_chat,alessandro_rossi,270.0
onedaydynasty-corp-20260406,group_chat,joy_mensa,78.0
onedaydynasty-corp-20260406,group_chat,joy_mensa,76.0
onedaydynasty-corp-20260406,group_chat,joy_mensa,256.0
onedaydynasty-corp-20260406,meeting,yzhang,18000.0
onedaydynasty-corp-20260406,meeting,arossi,3600.0
onedaydynasty-corp-20260406,meeting,jmensa,3600.0
