tenant,channel,sender,iet_seconds
bertrand-and-co.-20260407,chat,yara_jensen,58.0
bertrand-and-co.-20260407,chat,yara_jensen,62.0
bertrand-and-co.-20260407,chat,yara_jensen,57.0
bertrand-and-co.-20260407,chat,yara_jensen,45.0
bertrand-and-co.-20260407,chat,yara_jensen,58.0
bertrand-and-co.-20260407,chat,yara_jensen,58.0
bertrand-and-co.-20260407,chat,yara_jensen,47.0
bertrand-and-co.-20260407,chat,yara_jensen,35.0
bertrand-and-co.-20260407,chat,yara_jensen,85865.0
bertrand-and-co.-20260407,chat,yara_jensen,41.0
bertrand-and-co.-20260407,chat,yara_jensen,67.0
bertrand-and-co.-20260407,chat,yara_jensen,69.0
bertrand-and-co.-20260407,chat,yara_jensen,65.0
bertrand-and-co.-20260407,chat,yara_jensen,71.0
bertrand-and-co.-20260407,chat,yara_jensen,57.0
bertrand-and-co.-20260407,chat,yara_jensen,51.0
bertrand-and-co.-20260407,chat,yara_jensen,53.0
bertrand-and-co.-20260407,chat,yara_jensen,168861.0
bertrand-and-co.-20260407,chat,yara_jensen,105.0
bertrand-and-co.-20260407,chat,yara_jensen,80.0
bertrand-and-co.-20260407,chat,yara_jensen,195.0
bertrand-and-co.-20260407,chat,yara_jensen,110.0
bertrand-and-co.-20260407,chat,yara_jensen,140.0
bertrand-and-co.-20260407,chat,yara_jensen,90.0
bertrand-and-co.-20260407,chat,yara_jensen,90.0
bertrand-and-co.-20260407,chat,yara_jensen,90.0
bertrand-and-co.-20260407,chat,yara_jensen,105.0
bertrand-and-co.-20260407,chat,yara_jensen,75.0
bertrand-and-co.-20260407,chat,yara_jensen,3015.0
bertrand-and-co.-20260407,chat,yara_jensen,48.0
bertrand-and-co.-20260407,chat,yara_jensen,34.0
bertrand-and-co.-20260407,chat,yara_jensen,45.0
bertrand-and-co.-20260407,chat,yara_jensen,43.0
bertrand-and-co.-20260407,chat,yara_jensen,33.0
bertrand-and-co.-20260407,chat,yara_jensen,37.0
bertrand-and-co.-20260407,chat,yara_jensen,40.0
bertrand-and-co.-20260407,chat,yara_jensen,34.0
bertrand-and-co.-20260407,chat,yara_jensen,32.0
bertrand-and-co.-20260407,chat,Leena Patel,115.0
bertrand-and-co.-20260407,chat,Leena Patel,140.0
bertrand-and-co.-20260407,chat,Leena Patel,98.0
bertrand-and-co.-20260407,chat,Leena Patel,80.0
bertrand-and-co.-20260407,chat,Leena Patel,52.0
bertrand-and-co.-20260407,chat,Leena Patel,953.0
bertrand-and-co.-20260407,chat,Leena Patel,95.0
bertrand-and-co.-20260407,chat,Leena Patel,380122.0
bertrand-and-co.-20260407,chat,Leena Patel,56.0
bertrand-and-co.-20260407,chat,Leena Patel,54.0
bertrand-and-co.-20260407,chat,Leena Patel,46.0
bertrand-and-co.-20260407,chat,Leena Patel,51.0
bertrand-and-co.-20260407,chat,Leena Patel,49.0
bertrand-and-co.-20260407,chat,Leena Patel,55.0
bertrand-and-co.-20260407,chat,Leena Patel,32.0
bertrand-and-co.-20260407,chat,Leena Patel,129965.0
bertrand-and-co.-20260407,chat,Leena Patel,190.0
bertrand-and-co.-20260407,chat,Leena Patel,125.0
bertrand-and-co.-20260407,chat,Leena Patel,335.0
bertrand-and-co.-20260407,chat,Leena Patel,130.0
bertrand-and-co.-20260407,chat,Leena Patel,135.0
bertrand-and-co.-20260407,chat,Leena Patel,105.0
bertrand-and-co.-20260407,chat,Leena Patel,135.0
bertrand-and-co.-20260407,chat,Leena Patel,125.0
bertrand-and-co.-20260407,chat,Leena Patel,100.0
bertrand-and-co.-20260407,chat,Leena Patel,174874.0
bertrand-and-co.-20260407,chat,Leena Patel,71.0
bertrand-and-co.-20260407,chat,Leena Patel,73.0
bertrand-and-co.-20260407,chat,Leena Patel,67.0
bertrand-and-co.-20260407,chat,Leena Patel,65.0
bertrand-and-co.-20260407,chat,Leena Patel,65.0
bertrand-and-co.-20260407,chat,Leena Patel,57.0
bertrand-and-co.-20260407,chat,Leena Patel,258840.0
bertrand-and-co.-20260407,chat,Leena Patel,58.0
bertrand-and-co.-20260407,chat,Leena Patel,52.0
bertrand-and-co.-20260407,chat,Leena Patel,73.0
bertrand-and-co.-20260407,chat,Leena Patel,55.0
bertrand-and-co.-20260407,chat,Leena Patel,40.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,78.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,56.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,106.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,65.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,75.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,935.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,83.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,67.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,84902.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,138.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,92.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,173.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,130.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,230.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,135.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,139.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,168725.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,71.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,65.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,60.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,50.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,50.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,50.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,89665.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,50.0
bertrand-and-co.-20260407,chat,Rafael Gutierrez,50.0
