tenant,channel,sender,iet_seconds
zai-intelligence-20260408,email,mcarvalho,3600.0
zai-intelligence-20260408,email,mcarvalho,86400.0
zai-intelligence-20260408,email,mcarvalho,82800.0
zai-intelligence-20260408,email,mcarvalho,86400.0
zai-intelligence-20260408,email,mcarvalho,14400.0
zai-intelligence-20260408,email,mcarvalho,75600.0
zai-intelligence-20260408,email,mcarvalho,158400.0
zai-intelligence-20260408,email,mcarvalho,190800.0
zai-intelligence-20260408,email,mcarvalho,93600.0
zai-intelligence-20260408,email,mcarvalho,66600.0
zai-intelligence-20260408,email,hwang,81000.0
zai-intelligence-20260408,email,hwang,91800.0
zai-intelligence-20260408,email,hwang,19800.0
zai-intelligence-20260408,email,hwang,66600.0
zai-intelligence-20260408,email,hwang,108000.0
zai-intelligence-20260408,email,hwang,10800.0
zai-intelligence-20260408,email,hwang,58500.0
zai-intelligence-20260408,email,hwang,18900.0
zai-intelligence-20260408,email,hwang,59400.0
zai-intelligence-20260408,email,hwang,18000.0
zai-intelligence-20260408,email,hwang,68400.0
zai-intelligence-20260408,email,hwang,87300.0
zai-intelligence-20260408,email,hwang,85500.0
zai-intelligence-20260408,email,hwang,10800.0
zai-intelligence-20260408,email,hwang,82800.0
zai-intelligence-20260408,email,hwang,10800.0
zai-intelligence-20260408,email,hwang,75600.0
zai-intelligence-20260408,email,hwang,3600.0
zai-intelligence-20260408,email,hwang,169200.0
zai-intelligence-20260408,email,hwang,109800.0
zai-intelligence-20260408,email,hwang,73800.0
zai-intelligence-20260408,email,hwang,89100.0
zai-intelligence-20260408,email,hwang,85500.0
zai-intelligence-20260408,email,hwang,347400.0
zai-intelligence-20260408,email,hwang,72000.0
zai-intelligence-20260408,email,hwang,18000.0
zai-intelligence-20260408,email,hwang,88200.0
zai-intelligence-20260408,email,hwang,69300.0
zai-intelligence-20260408,email,hwang,6300.0
zai-intelligence-20260408,email,hwang,81000.0
zai-intelligence-20260408,email,hwang,3600.0
zai-intelligence-20260408,email,hwang,18000.0
zai-intelligence-20260408,email,hwang,53100.0
zai-intelligence-20260408,email,hwang,180900.0
zai-intelligence-20260408,email,hwang,8100.0
zai-intelligence-20260408,email,hwang,87300.0
zai-intelligence-20260408,email,hwang,71100.0
zai-intelligence-20260408,email,hwang,22500.0
zai-intelligence-20260408,email,jrodriguez,84600.0
zai-intelligence-20260408,email,jrodriguez,14400.0
zai-intelligence-20260408,email,jrodriguez,73800.0
zai-intelligence-20260408,email,jrodriguez,79200.0
zai-intelligence-20260408,email,jrodriguez,14400.0
zai-intelligence-20260408,email,jrodriguez,102600.0
zai-intelligence-20260408,email,jrodriguez,1800.0
zai-intelligence-20260408,email,jrodriguez,59400.0
zai-intelligence-20260408,email,jrodriguez,86400.0
zai-intelligence-20260408,email,jrodriguez,16200.0
zai-intelligence-20260408,email,jrodriguez,70200.0
zai-intelligence-20260408,email,jrodriguez,86400.0
zai-intelligence-20260408,email,jrodriguez,5400.0
zai-intelligence-20260408,email,jrodriguez,78300.0
zai-intelligence-20260408,email,jrodriguez,8100.0
zai-intelligence-20260408,email,jrodriguez,77400.0
zai-intelligence-20260408,email,jrodriguez,16200.0
zai-intelligence-20260408,email,jrodriguez,75600.0
zai-intelligence-20260408,email,jrodriguez,7200.0
zai-intelligence-20260408,email,jrodriguez,77400.0
zai-intelligence-20260408,email,jrodriguez,81000.0
zai-intelligence-20260408,email,jrodriguez,120600.0
zai-intelligence-20260408,email,jrodriguez,15300.0
zai-intelligence-20260408,email,jrodriguez,40500.0
zai-intelligence-20260408,email,jrodriguez,23400.0
zai-intelligence-20260408,email,jrodriguez,64800.0
zai-intelligence-20260408,email,jrodriguez,93600.0
zai-intelligence-20260408,email,jrodriguez,10800.0
zai-intelligence-20260408,email,jrodriguez,60300.0
zai-intelligence-20260408,email,jrodriguez,6300.0
zai-intelligence-20260408,email,jrodriguez,88200.0
zai-intelligence-20260408,email,jrodriguez,84600.0
zai-intelligence-20260408,email,jrodriguez,14400.0
zai-intelligence-20260408,email,jrodriguez,69300.0
zai-intelligence-20260408,email,jrodriguez,26100.0
zai-intelligence-20260408,email,jrodriguez,64800.0
zai-intelligence-20260408,email,jrodriguez,18000.0
zai-intelligence-20260408,email,jrodriguez,72000.0
zai-intelligence-20260408,email,jrodriguez,77400.0
zai-intelligence-20260408,email,jrodriguez,91800.0
zai-intelligence-20260408,email,jrodriguez,25200.0
zai-intelligence-20260408,email,jrodriguez,54900.0
zai-intelligence-20260408,email,jrodriguez,15300.0
zai-intelligence-20260408,email,jrodriguez,73800.0
zai-intelligence-20260408,email,jrodriguez,18000.0
zai-intelligence-20260408,email,jrodriguez,77400.0
zai-intelligence-20260408,email,jrodriguez,98100.0
zai-intelligence-20260408,email,jrodriguez,77400.0
zai-intelligence-20260408,email,tsharma,90000.0
zai-intelligence-20260408,email,tsharma,10800.0
zai-intelligence-20260408,email,tsharma,82800.0
zai-intelligence-20260408,email,tsharma,77400.0
zai-intelligence-20260408,email,tsharma,95400.0
zai-intelligence-20260408,email,tsharma,1800.0
zai-intelligence-20260408,email,tsharma,84600.0
zai-intelligence-20260408,email,tsharma,176400.0
zai-intelligence-20260408,email,tsharma,71100.0
zai-intelligence-20260408,email,tsharma,6300.0
zai-intelligence-20260408,email,tsharma,81000.0
zai-intelligence-20260408,email,tsharma,90000.0
zai-intelligence-20260408,email,tsharma,163800.0
zai-intelligence-20260408,email,tsharma,210600.0
zai-intelligence-20260408,email,tsharma,9000.0
zai-intelligence-20260408,email,tsharma,41400.0
zai-intelligence-20260408,email,tsharma,18000.0
zai-intelligence-20260408,email,tsharma,88200.0
zai-intelligence-20260408,email,tsharma,79200.0
zai-intelligence-20260408,email,tsharma,70200.0
zai-intelligence-20260408,email,tsharma,14400.0
zai-intelligence-20260408,email,tsharma,252000.0
zai-intelligence-20260408,email,tsharma,5400.0
zai-intelligence-20260408,email,tsharma,16200.0
zai-intelligence-20260408,email,tsharma,63000.0
zai-intelligence-20260408,email,tsharma,14400.0
zai-intelligence-20260408,email,tsharma,88200.0
zai-intelligence-20260408,email,tsharma,68400.0
zai-intelligence-20260408,email,tsharma,90000.0
zai-intelligence-20260408,email,tsharma,81000.0
zai-intelligence-20260408,email,tsharma,88200.0
zai-intelligence-20260408,email,tsharma,93600.0
zai-intelligence-20260408,email,tsharma,94500.0
zai-intelligence-20260408,email,tsharma,8100.0
zai-intelligence-20260408,email,tsharma,63000.0
zai-intelligence-20260408,email,tsharma,16200.0
zai-intelligence-20260408,email,okonkwo,618300.0
zai-intelligence-20260408,email,okonkwo,247500.0
zai-intelligence-20260408,email,okonkwo,382500.0
zai-intelligence-20260408,email,okonkwo,47700.0
zai-intelligence-20260408,email,okonkwo,948600.0
zai-intelligence-20260408,email,lzhao,169200.0
zai-intelligence-20260408,email,fribeiro,168300.0
zai-intelligence-20260408,email,fribeiro,18000.0
zai-intelligence-20260408,email,fribeiro,95400.0
zai-intelligence-20260408,email,fribeiro,75600.0
zai-intelligence-20260408,email,fribeiro,81900.0
zai-intelligence-20260408,email,fribeiro,95400.0
zai-intelligence-20260408,email,fribeiro,76500.0
zai-intelligence-20260408,email,fribeiro,170100.0
zai-intelligence-20260408,email,fribeiro,529500.0
zai-intelligence-20260408,email,fribeiro,96000.0
zai-intelligence-20260408,email,fribeiro,68400.0
zai-intelligence-20260408,email,fribeiro,169200.0
zai-intelligence-20260408,email,fribeiro,349200.0
zai-intelligence-20260408,email,fribeiro,176400.0
zai-intelligence-20260408,email,fribeiro,90000.0
zai-intelligence-20260408,email,fribeiro,184500.0
zai-intelligence-20260408,email,lkamau,447300.0
zai-intelligence-20260408,email,lkamau,338400.0
zai-intelligence-20260408,email,lkamau,514800.0
zai-intelligence-20260408,email,lkamau,18900.0
zai-intelligence-20260408,email,lkamau,247500.0
zai-intelligence-20260408,email,lkamau,160200.0
zai-intelligence-20260408,email,lkamau,190800.0
zai-intelligence-20260408,email,lkamau,516600.0
zai-intelligence-20260408,email,lkamau,79200.0
zai-intelligence-20260408,email,arendon,196200.0
zai-intelligence-20260408,email,arendon,66600.0
zai-intelligence-20260408,email,arendon,82800.0
zai-intelligence-20260408,email,arendon,16200.0
zai-intelligence-20260408,email,arendon,418500.0
zai-intelligence-20260408,email,arendon,85500.0
zai-intelligence-20260408,email,arendon,346500.0
zai-intelligence-20260408,email,arendon,94500.0
zai-intelligence-20260408,email,arendon,71100.0
zai-intelligence-20260408,email,arendon,2700.0
zai-intelligence-20260408,email,arendon,263700.0
zai-intelligence-20260408,email,arendon,173700.0
zai-intelligence-20260408,email,arendon,171000.0
zai-intelligence-20260408,email,arendon,21600.0
zai-intelligence-20260408,email,dschmidt,965700.0
zai-intelligence-20260408,email,achukwuma,258300.0
zai-intelligence-20260408,email,achukwuma,344700.0
zai-intelligence-20260408,email,achukwuma,340200.0
zai-intelligence-20260408,email,achukwuma,360000.0
zai-intelligence-20260408,email,achukwuma,593100.0
zai-intelligence-20260408,email,achukwuma,532800.0
zai-intelligence-20260408,email,mhamed,259200.0
zai-intelligence-20260408,email,mhamed,84600.0
zai-intelligence-20260408,email,mhamed,92700.0
zai-intelligence-20260408,email,mhamed,501300.0
zai-intelligence-20260408,email,mhamed,282600.0
zai-intelligence-20260408,email,mhamed,248400.0
zai-intelligence-20260408,email,mhamed,79200.0
zai-intelligence-20260408,email,mhamed,5400.0
zai-intelligence-20260408,email,mhamed,271800.0
zai-intelligence-20260408,email,mhamed,424800.0
zai-intelligence-20260408,email,mhamed,91800.0
zai-intelligence-20260408,email,mhamed,84600.0
zai-intelligence-20260408,email,hsingh,334800.0
zai-intelligence-20260408,email,nsharma,1730700.0
zai-intelligence-20260408,email,hnguyen,1215000.0
zai-intelligence-20260408,email,hnguyen,610200.0
zai-intelligence-20260408,email,hrteam,77400.0
zai-intelligence-20260408,email,hrteam,84600.0
zai-intelligence-20260408,email,mrodrigues,945000.0
zai-intelligence-20260408,email,mrodrigues,264600.0
zai-intelligence-20260408,email,hr,6600.0
zai-intelligence-20260408,email,hr,407400.0
zai-intelligence-20260408,email,hr,162000.0
zai-intelligence-20260408,email,hr,82800.0
zai-intelligence-20260408,email,hr,16200.0
zai-intelligence-20260408,email,hr,156600.0
zai-intelligence-20260408,email,hr,93600.0
zai-intelligence-20260408,email,hr,7200.0
zai-intelligence-20260408,email,hr,66600.0
zai-intelligence-20260408,email,hr,88200.0
zai-intelligence-20260408,email,hr,14400.0
zai-intelligence-20260408,email,hr,176400.0
zai-intelligence-20260408,email,coo,170100.0
zai-intelligence-20260408,email,coo,11700.0
zai-intelligence-20260408,email,coo,66600.0
zai-intelligence-20260408,chat,Katya Petrov,3.0
zai-intelligence-20260408,chat,Katya Petrov,57.0
zai-intelligence-20260408,chat,Katya Petrov,43.0
zai-intelligence-20260408,chat,Katya Petrov,34.0
zai-intelligence-20260408,chat,Katya Petrov,18.0
zai-intelligence-20260408,chat,Katya Petrov,45.0
zai-intelligence-20260408,chat,Katya Petrov,51.0
zai-intelligence-20260408,chat,Katya Petrov,22.0
zai-intelligence-20260408,chat,Katya Petrov,47.0
zai-intelligence-20260408,chat,Katya Petrov,33.0
zai-intelligence-20260408,chat,Katya Petrov,7.0
zai-intelligence-20260408,chat,Katya Petrov,49.0
zai-intelligence-20260408,chat,Katya Petrov,1.0
zai-intelligence-20260408,chat,Katya Petrov,43.0
zai-intelligence-20260408,chat,Katya Petrov,54.0
zai-intelligence-20260408,chat,Katya Petrov,33.0
zai-intelligence-20260408,chat,Katya Petrov,112.0
zai-intelligence-20260408,chat,Katya Petrov,74.0
zai-intelligence-20260408,chat,Katya Petrov,607854.0
zai-intelligence-20260408,chat,Katya Petrov,93.0
zai-intelligence-20260408,chat,Katya Petrov,115.0
zai-intelligence-20260408,chat,Katya Petrov,70.0
zai-intelligence-20260408,chat,Katya Petrov,75.0
zai-intelligence-20260408,chat,Katya Petrov,70.0
zai-intelligence-20260408,chat,Katya Petrov,50.0
zai-intelligence-20260408,chat,Katya Petrov,1101610.0
zai-intelligence-20260408,chat,Katya Petrov,135.0
zai-intelligence-20260408,chat,Katya Petrov,91.0
zai-intelligence-20260408,chat,Katya Petrov,144.0
zai-intelligence-20260408,chat,Katya Petrov,140.0
zai-intelligence-20260408,chat,Katya Petrov,85.0
zai-intelligence-20260408,chat,Katya Petrov,110.0
zai-intelligence-20260408,chat,Katya Petrov,170.0
zai-intelligence-20260408,chat,Katya Petrov,80.0
zai-intelligence-20260408,chat,Katya Petrov,95.0
zai-intelligence-20260408,chat,Katya Petrov,257760.0
zai-intelligence-20260408,chat,Katya Petrov,85.0
zai-intelligence-20260408,chat,Katya Petrov,125.0
zai-intelligence-20260408,chat,Katya Petrov,177.0
zai-intelligence-20260408,chat,Katya Petrov,86.0
zai-intelligence-20260408,chat,Katya Petrov,94.0
zai-intelligence-20260408,chat,Katya Petrov,66.0
zai-intelligence-20260408,chat,Katya Petrov,113.0
zai-intelligence-20260408,chat,Katya Petrov,87.0
zai-intelligence-20260408,chat,Katya Petrov,85414.0
zai-intelligence-20260408,chat,Katya Petrov,153.0
zai-intelligence-20260408,chat,Katya Petrov,99.0
zai-intelligence-20260408,chat,Katya Petrov,98.0
zai-intelligence-20260408,chat,Katya Petrov,163.0
zai-intelligence-20260408,chat,Katya Petrov,90.0
zai-intelligence-20260408,chat,Katya Petrov,93.0
zai-intelligence-20260408,chat,Katya Petrov,82.0
zai-intelligence-20260408,chat,Lilian Kamau,83.0
zai-intelligence-20260408,chat,Lilian Kamau,95.0
zai-intelligence-20260408,chat,Lilian Kamau,53.0
zai-intelligence-20260408,chat,Lilian Kamau,40.0
zai-intelligence-20260408,chat,Lilian Kamau,72.0
zai-intelligence-20260408,chat,Lilian Kamau,45.0
zai-intelligence-20260408,chat,Lilian Kamau,75.0
zai-intelligence-20260408,chat,Lilian Kamau,135.0
zai-intelligence-20260408,chat,Lilian Kamau,61.0
zai-intelligence-20260408,chat,Lilian Kamau,605879.0
zai-intelligence-20260408,chat,Lilian Kamau,45.0
zai-intelligence-20260408,chat,Lilian Kamau,65.0
zai-intelligence-20260408,chat,Lilian Kamau,65.0
zai-intelligence-20260408,chat,Lilian Kamau,40.0
zai-intelligence-20260408,chat,Lilian Kamau,42.0
zai-intelligence-20260408,chat,Lilian Kamau,43.0
zai-intelligence-20260408,chat,Lilian Kamau,55.0
zai-intelligence-20260408,chat,Lilian Kamau,66870.0
zai-intelligence-20260408,chat,Lilian Kamau,52.0
zai-intelligence-20260408,chat,Lilian Kamau,88.0
zai-intelligence-20260408,chat,Lilian Kamau,95.0
zai-intelligence-20260408,chat,Lilian Kamau,66.0
zai-intelligence-20260408,chat,Lilian Kamau,143.0
zai-intelligence-20260408,chat,Lilian Kamau,56.0
zai-intelligence-20260408,chat,Lilian Kamau,272.0
zai-intelligence-20260408,chat,Lilian Kamau,68.0
zai-intelligence-20260408,chat,Lilian Kamau,52.0
zai-intelligence-20260408,chat,Lilian Kamau,517590.0
zai-intelligence-20260408,chat,Lilian Kamau,142.0
zai-intelligence-20260408,chat,Lilian Kamau,171.0
zai-intelligence-20260408,chat,Lilian Kamau,154.0
zai-intelligence-20260408,chat,Lilian Kamau,82.0
zai-intelligence-20260408,chat,Lilian Kamau,121.0
zai-intelligence-20260408,chat,Lilian Kamau,136.0
zai-intelligence-20260408,chat,Lilian Kamau,124.0
zai-intelligence-20260408,chat,Lilian Kamau,1122343.0
zai-intelligence-20260408,chat,Lilian Kamau,85.0
zai-intelligence-20260408,chat,Lilian Kamau,65.0
zai-intelligence-20260408,chat,Lilian Kamau,55.0
zai-intelligence-20260408,chat,Lilian Kamau,55.0
zai-intelligence-20260408,chat,Lilian Kamau,70.0
zai-intelligence-20260408,chat,Lilian Kamau,60.0
zai-intelligence-20260408,chat,Lilian Kamau,75.0
zai-intelligence-20260408,chat,Lilian Kamau,45.0
zai-intelligence-20260408,chat,Lilian Kamau,55.0
zai-intelligence-20260408,chat,Lilian Kamau,175644.0
zai-intelligence-20260408,chat,Lilian Kamau,71.0
zai-intelligence-20260408,chat,Lilian Kamau,73.0
zai-intelligence-20260408,chat,Lilian Kamau,57.0
zai-intelligence-20260408,chat,Lilian Kamau,55.0
zai-intelligence-20260408,chat,Lilian Kamau,55.0
zai-intelligence-20260408,chat,Lilian Kamau,40.0
zai-intelligence-20260408,chat,Lilian Kamau,55.0
zai-intelligence-20260408,chat,Lilian Kamau,50.0
zai-intelligence-20260408,chat,Mateo Carvalho,162.0
zai-intelligence-20260408,chat,Mateo Carvalho,86.0
zai-intelligence-20260408,chat,Mateo Carvalho,137.0
zai-intelligence-20260408,chat,Mateo Carvalho,135.0
zai-intelligence-20260408,chat,Mateo Carvalho,148.0
zai-intelligence-20260408,chat,Mateo Carvalho,125.0
zai-intelligence-20260408,chat,Mateo Carvalho,16797.0
zai-intelligence-20260408,chat,Mateo Carvalho,33.0
zai-intelligence-20260408,chat,Mateo Carvalho,30.0
zai-intelligence-20260408,chat,Mateo Carvalho,27.0
zai-intelligence-20260408,chat,Mateo Carvalho,41.0
zai-intelligence-20260408,chat,Mateo Carvalho,42.0
zai-intelligence-20260408,chat,Mateo Carvalho,40.0
zai-intelligence-20260408,chat,Mateo Carvalho,50.0
zai-intelligence-20260408,chat,Mateo Carvalho,39.0
zai-intelligence-20260408,chat,Mateo Carvalho,1275706.0
zai-intelligence-20260408,chat,Mateo Carvalho,192.0
zai-intelligence-20260408,chat,Mateo Carvalho,128.0
zai-intelligence-20260408,chat,Mateo Carvalho,175.0
zai-intelligence-20260408,chat,Mateo Carvalho,175.0
zai-intelligence-20260408,chat,Mateo Carvalho,170.0
zai-intelligence-20260408,chat,Mateo Carvalho,200.0
zai-intelligence-20260408,chat,Mateo Carvalho,165.0
zai-intelligence-20260408,chat,Mateo Carvalho,160.0
zai-intelligence-20260408,chat,Mateo Carvalho,105.0
zai-intelligence-20260408,chat,Mateo Carvalho,87210.0
zai-intelligence-20260408,chat,Mateo Carvalho,123.0
zai-intelligence-20260408,chat,Mateo Carvalho,122.0
zai-intelligence-20260408,chat,Mateo Carvalho,140.0
zai-intelligence-20260408,chat,Mateo Carvalho,125.0
zai-intelligence-20260408,chat,Mateo Carvalho,90.0
zai-intelligence-20260408,chat,Mateo Carvalho,150.0
zai-intelligence-20260408,chat,Mateo Carvalho,130.0
zai-intelligence-20260408,chat,Mateo Carvalho,120.0
zai-intelligence-20260408,chat,Mateo Carvalho,65.0
zai-intelligence-20260408,chat,Mateo Carvalho,261150.0
zai-intelligence-20260408,chat,Mateo Carvalho,57.0
zai-intelligence-20260408,chat,Mateo Carvalho,49.0
zai-intelligence-20260408,chat,Mateo Carvalho,26.0
zai-intelligence-20260408,chat,Mateo Carvalho,43.0
zai-intelligence-20260408,chat,Mateo Carvalho,73.0
zai-intelligence-20260408,chat,Mateo Carvalho,47.0
zai-intelligence-20260408,chat,Mateo Carvalho,920.0
zai-intelligence-20260408,chat,Mateo Carvalho,55.0
zai-intelligence-20260408,chat,Mateo Carvalho,767.0
zai-intelligence-20260408,chat,Mateo Carvalho,60.0
zai-intelligence-20260408,chat,Mateo Carvalho,81288.0
zai-intelligence-20260408,chat,Mateo Carvalho,75.0
zai-intelligence-20260408,chat,Mateo Carvalho,150.0
zai-intelligence-20260408,chat,Mateo Carvalho,55.0
zai-intelligence-20260408,chat,Mateo Carvalho,65.0
zai-intelligence-20260408,chat,Mateo Carvalho,60.0
zai-intelligence-20260408,chat,Mateo Carvalho,60.0
zai-intelligence-20260408,chat,Mateo Carvalho,45.0
zai-intelligence-20260408,chat,Mateo Carvalho,90.0
zai-intelligence-20260408,chat,Mateo Carvalho,60.0
zai-intelligence-20260408,chat,Mateo Carvalho,50.0
zai-intelligence-20260408,chat,Mateo Carvalho,103693.0
zai-intelligence-20260408,chat,Mateo Carvalho,62.0
zai-intelligence-20260408,chat,Mateo Carvalho,77.0
zai-intelligence-20260408,chat,Mateo Carvalho,65.0
zai-intelligence-20260408,chat,Mateo Carvalho,74.0
zai-intelligence-20260408,chat,Mateo Carvalho,57.0
zai-intelligence-20260408,chat,Mateo Carvalho,47.0
zai-intelligence-20260408,chat,Mateo Carvalho,64295.0
zai-intelligence-20260408,chat,Mateo Carvalho,192.0
zai-intelligence-20260408,chat,Mateo Carvalho,108.0
zai-intelligence-20260408,chat,Mateo Carvalho,40.0
zai-intelligence-20260408,chat,Mateo Carvalho,90.0
zai-intelligence-20260408,chat,Mateo Carvalho,40.0
zai-intelligence-20260408,chat,Mateo Carvalho,100.0
zai-intelligence-20260408,chat,Mateo Carvalho,60.0
zai-intelligence-20260408,chat,Mateo Carvalho,105.0
zai-intelligence-20260408,chat,Mateo Carvalho,55.0
zai-intelligence-20260408,chat,Mateo Carvalho,122.0
zai-intelligence-20260408,chat,Mateo Carvalho,38.0
zai-intelligence-20260408,chat,Mateo Carvalho,115.0
zai-intelligence-20260408,chat,Mateo Carvalho,55.0
zai-intelligence-20260408,chat,Mateo Carvalho,65.0
zai-intelligence-20260408,chat,Mateo Carvalho,180.0
zai-intelligence-20260408,chat,Mateo Carvalho,85155.0
zai-intelligence-20260408,chat,Mateo Carvalho,130.0
zai-intelligence-20260408,chat,Mateo Carvalho,95.0
zai-intelligence-20260408,chat,Mateo Carvalho,90.0
zai-intelligence-20260408,chat,Mateo Carvalho,90.0
zai-intelligence-20260408,chat,Mateo Carvalho,85.0
zai-intelligence-20260408,chat,Mateo Carvalho,95.0
zai-intelligence-20260408,chat,Mateo Carvalho,85.0
zai-intelligence-20260408,chat,Mateo Carvalho,80.0
zai-intelligence-20260408,chat,Mateo Carvalho,60.0
zai-intelligence-20260408,chat,Mateo Carvalho,88605.0
zai-intelligence-20260408,chat,Mateo Carvalho,168.0
zai-intelligence-20260408,chat,Mateo Carvalho,89.0
zai-intelligence-20260408,chat,Mateo Carvalho,92.0
zai-intelligence-20260408,chat,Mateo Carvalho,81.0
zai-intelligence-20260408,chat,Mateo Carvalho,85.0
zai-intelligence-20260408,chat,Mateo Carvalho,45.0
zai-intelligence-20260408,chat,Mateo Carvalho,3806.0
zai-intelligence-20260408,chat,Mateo Carvalho,85.0
zai-intelligence-20260408,chat,Mateo Carvalho,69.0
zai-intelligence-20260408,chat,Mateo Carvalho,72.0
zai-intelligence-20260408,chat,Mateo Carvalho,58.0
zai-intelligence-20260408,chat,Mateo Carvalho,60.0
zai-intelligence-20260408,chat,Mateo Carvalho,63.0
zai-intelligence-20260408,chat,Mateo Carvalho,168826.0
zai-intelligence-20260408,chat,Mateo Carvalho,51.0
zai-intelligence-20260408,chat,Mateo Carvalho,47.0
zai-intelligence-20260408,chat,Mateo Carvalho,49.0
zai-intelligence-20260408,chat,Mateo Carvalho,44.0
zai-intelligence-20260408,chat,Mateo Carvalho,55.0
zai-intelligence-20260408,chat,Mateo Carvalho,50.0
zai-intelligence-20260408,chat,Mateo Carvalho,42.0
zai-intelligence-20260408,chat,Mateo Carvalho,38.0
zai-intelligence-20260408,chat,Mateo Carvalho,50.0
zai-intelligence-20260408,chat,Mateo Carvalho,50.0
zai-intelligence-20260408,chat,Mateo Carvalho,50.0
zai-intelligence-20260408,chat,Mateo Carvalho,40.0
zai-intelligence-20260408,chat,Mateo Carvalho,345000.0
zai-intelligence-20260408,chat,Mateo Carvalho,155.0
zai-intelligence-20260408,chat,Mateo Carvalho,90.0
zai-intelligence-20260408,chat,Mateo Carvalho,127.0
zai-intelligence-20260408,chat,Mateo Carvalho,108.0
zai-intelligence-20260408,chat,Mateo Carvalho,140.0
zai-intelligence-20260408,chat,Mateo Carvalho,100.0
zai-intelligence-20260408,chat,Julia Rodriguez,31.0
zai-intelligence-20260408,chat,Julia Rodriguez,28.0
zai-intelligence-20260408,chat,Julia Rodriguez,28.0
zai-intelligence-20260408,chat,Julia Rodriguez,50.0
zai-intelligence-20260408,chat,Julia Rodriguez,42.0
zai-intelligence-20260408,chat,Julia Rodriguez,43.0
zai-intelligence-20260408,chat,Julia Rodriguez,46.0
zai-intelligence-20260408,chat,Julia Rodriguez,29.0
zai-intelligence-20260408,chat,Julia Rodriguez,172218.0
zai-intelligence-20260408,chat,Julia Rodriguez,76.0
zai-intelligence-20260408,chat,Julia Rodriguez,64.0
zai-intelligence-20260408,chat,Julia Rodriguez,67.0
zai-intelligence-20260408,chat,Julia Rodriguez,33.0
zai-intelligence-20260408,chat,Julia Rodriguez,60.0
zai-intelligence-20260408,chat,Julia Rodriguez,76.0
zai-intelligence-20260408,chat,Julia Rodriguez,61.0
zai-intelligence-20260408,chat,Julia Rodriguez,78.0
zai-intelligence-20260408,chat,Julia Rodriguez,55.0
zai-intelligence-20260408,chat,Julia Rodriguez,83.0
zai-intelligence-20260408,chat,Julia Rodriguez,52.0
zai-intelligence-20260408,chat,Julia Rodriguez,158332.0
zai-intelligence-20260408,chat,Julia Rodriguez,101.0
zai-intelligence-20260408,chat,Julia Rodriguez,129.0
zai-intelligence-20260408,chat,Julia Rodriguez,130.0
zai-intelligence-20260408,chat,Julia Rodriguez,23.0
zai-intelligence-20260408,chat,Julia Rodriguez,83.0
zai-intelligence-20260408,chat,Julia Rodriguez,127.0
zai-intelligence-20260408,chat,Julia Rodriguez,179.0
