tenant,channel,sender,iet_seconds
staff-office-the-university-of-cambford-20260407,email,fdubois,4500.0
staff-office-the-university-of-cambford-20260407,email,fdubois,84600.0
staff-office-the-university-of-cambford-20260407,email,fdubois,345600.0
staff-office-the-university-of-cambford-20260407,email,fdubois,81000.0
staff-office-the-university-of-cambford-20260407,email,fdubois,85500.0
staff-office-the-university-of-cambford-20260407,email,fdubois,86400.0
staff-office-the-university-of-cambford-20260407,email,fdubois,3900.0
staff-office-the-university-of-cambford-20260407,email,fdubois,85200.0
staff-office-the-university-of-cambford-20260407,email,fdubois,7200.0
staff-office-the-university-of-cambford-20260407,email,fdubois,172800.0
staff-office-the-university-of-cambford-20260407,email,akabir,88200.0
staff-office-the-university-of-cambford-20260407,email,akabir,173700.0
staff-office-the-university-of-cambford-20260407,email,akabir,171000.0
staff-office-the-university-of-cambford-20260407,email,akabir,90000.0
staff-office-the-university-of-cambford-20260407,email,akabir,163800.0
staff-office-the-university-of-cambford-20260407,email,akabir,100800.0
staff-office-the-university-of-cambford-20260407,email,akabir,75600.0
staff-office-the-university-of-cambford-20260407,email,akabir,3600.0
staff-office-the-university-of-cambford-20260407,email,yabdul,430200.0
staff-office-the-university-of-cambford-20260407,email,lgomez,77400.0
staff-office-the-university-of-cambford-20260407,email,jokafor,437400.0
staff-office-the-university-of-cambford-20260407,email,ksingh,261900.0
staff-office-the-university-of-cambford-20260407,email,ksingh,78300.0
staff-office-the-university-of-cambford-20260407,email,aramirez,9000.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,58.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,40.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,53.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,87.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,144.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,46.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,43.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,1257.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,165.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,85.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,105.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,252.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,223.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,73.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,67.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,65.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,411945.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,70.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,50.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,72.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,113.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,75.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,70.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,60.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,65.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,70.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,65.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,55.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,45.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,85410.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,132.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,51.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,77.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,80.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,70.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,80.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,55.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,55.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,88815.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,80.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,70.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,65.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,55.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,76.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,84.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,65.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,72.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,48.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,87030.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,70.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,65.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,195.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,75.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,45.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,90.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,60.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,120.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,60.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,167940.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,150.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,160.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,230.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,120.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,70.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,550.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,100.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,2010.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,85935.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,157.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,131.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,138.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,144.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,145.0
staff-office-the-university-of-cambford-20260407,chat,kenji_tanaka,110.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,138.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,108.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,337.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,146.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,127.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,82.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,50.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,411920.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,105.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,80.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,150.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,70.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,85.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,85.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,55.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,262695.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,60.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,45.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,150.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,70.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,65.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,135.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,180.0
staff-office-the-university-of-cambford-20260407,chat,chi_nguyen,60.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,53.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,54.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,40.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,43.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,193.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,47.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,849720.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,63.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,74.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,48.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,33.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,60.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,69.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,93.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,65.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,112.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,73.0
staff-office-the-university-of-cambford-20260407,chat,hiroshi_matsuda,40.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,130.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,52.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,210.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,89.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,79.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,75.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,85.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,90.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,135.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,189255.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,105.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,50.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,145.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,75.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,75.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,45.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,258897.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,127.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,75.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,84.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,85.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,99.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,80.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,63.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,67475.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,150.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,150.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,90.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,90.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,120.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,120.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,125.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,85.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,341970.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,154.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,376.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,142.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,168.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,130.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,70.0
staff-office-the-university-of-cambford-20260407,chat,Maria Garcia,110.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,115.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,95.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,130.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,90.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,85.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,65.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,115.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,185.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,85710.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,85.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,95.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,85.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,110.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,75.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,90.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,50.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,604105.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,150.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,75.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,145.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,95.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,80.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,145.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,90.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,344175.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,150.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,85.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,170.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,105.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,435.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,300.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,75.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,75.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,150.0
staff-office-the-university-of-cambford-20260407,chat,Chi Nguyen,90.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,59.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,46.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,52.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,53.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,52.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,74.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,48.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,63.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,45.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,68190.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,85.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,410.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,310.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,170.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,90.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,90.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,85210.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,62.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,53.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,40.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,85.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,80.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,30.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,552.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,78.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,75.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,40.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,278987.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,142.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,104.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,43.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,81.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,85.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,75.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,60.0
staff-office-the-university-of-cambford-20260407,chat,Layla Haddad,37.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,50.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,56.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,47.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,54.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,70.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,48.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,65.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,52.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,39.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,672934.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,95.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,65.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,70.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,65.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,65.0
staff-office-the-university-of-cambford-20260407,chat,Yasmin Abdul,50.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,150.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,90.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,90.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,195.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,75.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,70.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,445205.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,135.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,98.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,137.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,130.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,90.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,95.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,85.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,327427.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,110.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,285.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,128.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,155.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,170.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,85.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,77.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,98.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,88820.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,123.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,157.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,245.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,153.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,172.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,235.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,280.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,187.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,193.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,170.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,83765.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,150.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,110.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,75.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,25.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,180.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,70.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,35.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,450.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,285.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,130.0
staff-office-the-university-of-cambford-20260407,chat,Kenji Tanaka,170.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,123.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,167.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,1000.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,528.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,347.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,125.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,778955.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,80.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,65.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,440.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,80.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,50.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,60.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,35.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,168420.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,115.0
staff-office-the-university-of-cambford-20260407,chat,aisha_kabir,455.0
